CrimeDate,TotalVolume,Code1,Code2,Code3,Code4,Code5,Code6,Code7,Code8,Code9,Inside,Outside,InsideOutsideUnk,TempMAX,TempMIN
1/1/2011,185,2,3,7,69,21,66,15,1,1,93,91,1,59,29
1/2/2011,102,1,1,11,20,19,40,8,0,2,49,48,5,60,33
1/3/2011,106,0,3,10,28,21,35,9,0,0,51,54,1,39,24
1/4/2011,113,0,1,4,43,12,41,10,0,2,63,49,1,45,20
1/5/2011,131,1,1,8,37,28,44,11,0,1,75,54,2,40,22
1/6/2011,107,0,1,7,28,17,48,3,1,2,58,48,1,39,21
1/7/2011,150,0,1,21,46,24,47,10,1,0,76,66,8,34,24
1/8/2011,106,0,1,9,40,14,32,8,0,2,61,45,0,33,22
1/9/2011,98,3,1,14,33,8,33,5,1,0,53,45,0,35,21
1/10/2011,115,2,0,10,33,14,38,17,1,0,55,58,2,36,19
1/11/2011,120,0,1,15,23,26,43,10,0,2,68,51,1,31,22
1/12/2011,76,0,0,2,25,14,27,8,0,0,46,30,0,33,21
1/13/2011,114,0,1,9,29,23,35,16,1,0,66,47,1,35,22
1/14/2011,115,0,0,10,25,21,41,17,1,0,57,57,1,34,19
1/15/2011,121,0,0,7,29,14,52,18,0,1,55,64,2,41,24
1/16/2011,94,0,2,9,30,20,27,6,0,0,57,36,1,40,25
1/17/2011,110,0,0,10,28,31,29,9,0,3,66,44,0,30,25
1/18/2011,108,0,1,5,27,24,43,7,0,1,60,47,1,36,27
1/19/2011,113,0,0,15,31,23,38,4,1,1,71,38,4,50,32
1/20/2011,138,1,1,18,39,29,36,13,1,0,85,53,0,43,29
1/21/2011,118,0,0,9,32,25,40,12,0,0,68,48,2,36,18
1/22/2011,122,1,1,16,37,20,39,6,1,1,68,53,1,25,12
1/23/2011,106,1,0,12,30,16,36,9,0,2,58,47,1,29,12
1/24/2011,112,1,0,16,22,24,36,11,2,0,50,61,1,29,8
1/25/2011,107,0,0,6,27,24,37,12,0,1,59,48,0,45,25
1/26/2011,81,0,0,9,24,15,26,7,0,0,40,40,1,35,32
1/27/2011,72,0,0,8,15,12,27,6,1,3,40,32,0,36,26
1/28/2011,127,1,1,12,35,26,39,11,0,2,73,52,2,35,27
1/29/2011,84,0,0,6,28,12,31,6,0,1,40,44,0,34,20
1/30/2011,95,1,2,6,35,15,29,6,0,1,54,39,2,42,18
1/31/2011,94,0,0,3,32,14,36,9,0,0,60,34,0,32,25
2/1/2011,110,0,1,7,34,16,42,10,0,0,60,50,0,34,28
2/2/2011,100,1,0,6,31,17,35,7,2,1,52,44,4,46,31
2/3/2011,97,0,1,9,19,24,39,4,1,0,61,34,2,34,23
2/4/2011,119,0,1,12,37,22,29,18,0,0,64,52,3,41,22
2/5/2011,101,0,0,6,36,16,34,9,0,0,54,47,0,40,33
2/6/2011,94,0,0,4,43,11,32,4,0,0,55,39,0,47,30
2/7/2011,111,1,0,6,31,23,38,12,0,0,60,50,1,48,26
2/8/2011,104,1,0,6,30,29,35,3,0,0,65,36,3,39,22
2/9/2011,99,0,3,8,26,17,38,7,0,0,61,38,0,34,16
2/10/2011,114,0,0,5,34,20,44,10,1,0,71,43,0,32,16
2/11/2011,118,1,0,11,32,27,40,6,0,1,71,47,0,45,13
2/12/2011,120,0,1,9,34,15,43,16,0,2,54,65,1,45,18
2/13/2011,104,0,0,9,37,16,32,6,2,2,54,49,1,53,25
2/14/2011,124,0,2,9,37,29,38,9,0,0,77,47,0,67,41
2/15/2011,103,1,0,5,38,14,38,6,1,0,55,46,2,46,24
2/16/2011,110,1,1,6,35,23,36,8,0,0,65,43,2,57,24
2/17/2011,117,1,1,9,29,29,40,8,0,0,68,49,0,71,41
2/18/2011,130,0,2,5,45,21,46,9,1,1,60,67,3,74,51
2/19/2011,113,1,0,6,39,15,41,9,0,2,55,56,2,56,35
2/20/2011,116,1,0,10,37,18,41,6,0,3,69,47,0,51,29
2/21/2011,107,0,0,6,43,15,34,9,0,0,65,40,2,42,27
2/22/2011,75,0,1,5,22,6,34,6,0,1,40,32,3,37,23
2/23/2011,92,0,0,10,33,22,19,7,0,1,63,28,1,45,18
2/24/2011,121,0,0,13,33,26,37,11,0,1,71,46,4,50,23
2/25/2011,122,0,2,12,40,20,34,13,0,1,67,51,4,67,34
2/26/2011,147,0,0,13,49,22,41,19,3,0,72,74,1,46,32
2/27/2011,101,1,0,6,45,16,28,5,0,0,58,41,2,61,32
2/28/2011,139,0,0,13,47,31,34,13,1,0,78,57,4,68,42
3/1/2011,135,1,3,6,46,20,53,5,1,0,68,64,3,49,30
3/2/2011,128,0,0,3,49,22,35,16,2,1,69,58,1,62,30
3/3/2011,120,0,2,6,39,22,36,12,3,0,63,54,3,39,25
3/4/2011,160,0,0,10,58,17,64,8,3,0,83,73,4,48,27
3/5/2011,136,2,1,12,48,11,44,17,1,0,80,55,1,63,39
3/6/2011,124,1,1,7,48,14,45,7,0,1,59,62,3,57,37
3/7/2011,129,0,1,7,42,22,52,4,1,0,80,46,3,50,34
3/8/2011,136,1,0,14,50,24,38,8,0,1,81,53,2,49,27
3/9/2011,118,0,0,9,38,27,37,6,0,1,76,40,2,47,34
3/10/2011,118,0,1,8,35,18,44,10,0,2,67,47,4,58,45
3/11/2011,149,0,2,9,47,26,56,5,1,3,83,59,7,52,40
3/12/2011,139,1,2,17,55,10,40,11,0,3,66,71,2,58,36
3/13/2011,107,0,1,7,35,14,43,7,0,0,59,45,3,58,35
3/14/2011,136,0,1,8,40,15,60,12,0,0,70,64,2,53,31
3/15/2011,129,0,1,2,39,22,53,12,0,0,77,49,3,50,33
3/16/2011,134,0,0,6,51,14,48,13,1,1,65,68,1,59,41
3/17/2011,143,1,1,5,55,13,56,10,1,1,66,74,3,65,39
3/18/2011,190,0,1,16,72,33,46,13,1,8,102,84,4,81,48
3/19/2011,179,2,0,16,69,24,49,16,0,3,91,87,1,67,43
3/20/2011,126,1,1,8,46,11,50,8,0,1,60,65,1,50,36
3/21/2011,154,0,0,7,53,20,52,14,2,6,70,80,4,70,43
3/22/2011,164,1,1,12,46,27,65,12,0,0,84,76,4,62,46
3/23/2011,159,0,0,19,44,22,62,11,1,0,87,67,5,46,42
3/24/2011,143,0,3,7,44,15,56,11,5,2,81,59,3,43,33
3/25/2011,152,1,2,10,45,17,64,11,2,0,75,71,6,46,27
3/26/2011,117,0,1,3,32,8,58,14,1,0,49,66,2,46,28
3/27/2011,138,1,1,10,46,12,46,19,1,2,67,71,0,47,30
3/28/2011,126,0,2,7,41,24,43,9,0,0,68,55,3,48,28
3/29/2011,137,3,2,5,35,24,46,22,0,0,71,66,0,52,28
3/30/2011,131,1,2,9,28,25,61,3,0,2,78,52,1,46,32
3/31/2011,112,2,2,6,34,18,33,13,4,0,66,44,2,43,37
4/1/2011,176,0,1,6,63,26,70,9,1,0,97,77,2,49,36
4/2/2011,139,1,1,14,46,15,54,7,1,0,79,59,1,52,32
4/3/2011,119,0,0,10,44,18,29,13,3,2,58,60,1,59,38
4/4/2011,127,1,0,8,55,23,29,8,3,0,73,52,2,86,43
4/5/2011,140,1,2,4,47,22,50,7,0,7,72,64,4,73,39
4/6/2011,140,1,2,9,54,14,51,9,0,0,71,65,4,64,34
4/7/2011,128,0,1,3,50,24,41,7,0,2,74,51,3,61,44
4/8/2011,137,0,2,11,34,25,51,10,3,1,76,59,2,48,42
4/9/2011,129,2,1,13,47,18,37,10,0,1,62,64,3,52,42
4/10/2011,146,1,0,20,49,19,41,14,2,0,71,71,4,63,50
4/11/2011,140,1,1,8,45,19,54,9,0,3,63,73,4,85,53
4/12/2011,140,0,3,9,50,30,42,6,0,0,85,51,4,72,51
4/13/2011,135,1,1,15,51,18,35,12,1,1,75,58,2,56,47
4/14/2011,144,0,0,15,53,22,43,9,2,0,78,64,2,72,42
4/15/2011,154,0,2,10,52,25,49,12,1,3,71,81,2,63,45
4/16/2011,127,1,2,14,34,18,52,6,0,0,77,48,2,63,48
4/17/2011,124,0,0,4,47,14,40,15,0,4,55,65,4,66,47
4/18/2011,132,0,1,8,39,24,49,10,1,0,72,59,1,73,48
4/19/2011,137,1,3,7,45,20,52,6,1,2,71,65,1,65,53
4/20/2011,130,1,0,11,38,20,48,10,1,1,68,59,3,86,50
4/21/2011,151,2,4,12,46,20,51,13,0,3,79,70,2,64,44
4/22/2011,119,2,2,10,38,20,37,10,0,0,62,57,0,50,42
4/23/2011,129,2,0,9,48,14,45,10,1,0,61,64,4,74,44
4/24/2011,128,3,1,12,47,9,42,11,0,3,60,66,2,85,58
4/25/2011,136,0,0,8,47,17,49,14,0,1,74,62,0,85,61
4/26/2011,134,2,0,4,55,26,38,6,0,3,79,51,4,84,68
4/27/2011,167,1,2,12,49,25,55,21,2,0,85,77,5,80,67
4/28/2011,135,2,0,11,49,19,37,12,2,3,64,69,2,78,55
4/29/2011,149,1,3,15,40,24,50,15,0,1,76,70,3,68,49
4/30/2011,157,0,1,13,63,10,55,11,2,2,75,81,1,68,48
5/1/2011,143,0,1,9,41,26,48,14,1,3,69,74,0,62,47
5/2/2011,138,0,0,8,41,24,53,12,0,0,73,63,2,74,54
5/3/2011,128,1,0,13,41,16,45,9,2,1,66,61,1,82,57
5/4/2011,116,0,1,10,33,15,49,7,1,0,60,55,1,62,46
5/5/2011,147,0,0,9,46,24,55,13,0,0,73,74,0,68,43
5/6/2011,136,0,0,11,38,20,47,19,0,1,69,65,2,72,40
5/7/2011,128,0,0,11,42,16,43,15,0,1,58,68,2,72,47
5/8/2011,127,0,1,9,52,14,45,6,0,0,59,64,4,75,47
5/9/2011,144,0,3,8,46,30,43,12,2,0,81,63,0,74,49
5/10/2011,160,0,0,12,53,28,56,7,0,4,87,68,5,77,46
5/11/2011,153,1,3,14,44,28,52,8,0,3,84,67,2,74,55
5/12/2011,148,0,0,12,53,23,45,9,0,6,72,75,1,79,51
5/13/2011,182,0,1,9,55,26,78,10,1,2,101,78,3,68,58
5/14/2011,137,1,1,18,40,16,53,7,1,0,72,64,1,65,59
5/15/2011,128,0,1,6,45,21,46,7,0,2,67,59,2,77,62
5/16/2011,157,0,3,10,65,15,46,17,0,1,79,74,4,77,58
5/17/2011,139,0,3,11,45,35,37,7,1,0,87,48,4,73,63
5/18/2011,150,0,3,8,47,23,52,14,1,2,86,60,4,71,63
5/19/2011,153,2,2,16,45,22,51,14,0,1,89,63,1,73,55
5/20/2011,164,0,1,8,45,35,52,18,4,1,93,67,4,72,51
5/21/2011,155,1,1,7,59,19,54,11,2,1,67,81,7,82,53
5/22/2011,120,1,3,13,36,15,41,10,1,0,66,54,0,76,59
5/23/2011,157,0,1,15,47,39,41,12,1,1,87,66,4,84,64
5/24/2011,145,0,1,11,49,24,50,9,0,1,76,68,1,86,71
5/25/2011,168,1,5,18,55,26,46,15,1,1,90,75,3,85,63
5/26/2011,147,3,2,4,55,23,51,5,0,4,77,69,1,91,66
5/27/2011,184,0,1,8,60,44,58,12,0,1,108,73,3,85,66
5/28/2011,134,1,2,19,55,19,32,5,0,1,71,61,2,84,64
5/29/2011,136,0,0,9,53,15,42,15,0,2,62,67,7,85,68
5/30/2011,157,1,0,14,68,15,42,16,0,1,89,65,3,98,70
5/31/2011,135,2,1,7,36,25,48,15,1,0,76,58,1,97,72
6/1/2011,168,1,1,11,58,30,55,11,0,1,100,63,5,98,73
6/2/2011,148,0,0,5,53,26,43,20,1,0,78,70,0,88,64
6/3/2011,145,1,1,8,51,18,58,6,2,0,86,58,1,81,50
6/4/2011,143,0,0,9,54,17,52,10,1,0,83,58,2,82,50
6/5/2011,123,0,2,3,40,22,41,14,0,1,67,54,2,83,66
6/6/2011,143,0,0,15,45,22,45,16,0,0,68,73,2,86,62
6/7/2011,140,0,1,12,35,21,58,10,2,1,70,68,2,90,60
6/8/2011,121,0,0,14,33,20,44,9,0,1,64,52,5,99,68
6/9/2011,134,1,1,8,34,24,55,8,1,2,69,64,1,100,71
6/10/2011,135,1,2,4,38,21,52,17,0,0,66,66,3,91,69
6/11/2011,144,0,1,6,41,21,52,16,6,1,66,76,2,87,71
6/12/2011,158,2,0,6,68,16,39,25,1,1,79,74,5,87,68
6/13/2011,127,0,1,10,34,15,54,13,0,0,61,65,1,78,62
6/14/2011,125,2,1,2,30,26,48,14,0,2,68,55,2,79,57
6/15/2011,129,0,0,9,29,22,57,11,1,0,69,59,1,84,53
6/16/2011,180,1,0,5,48,60,45,14,1,6,58,118,4,81,58
6/17/2011,145,1,2,9,38,28,50,16,1,0,85,56,4,87,64
6/18/2011,148,0,0,7,55,18,56,12,0,0,60,79,9,85,68
6/19/2011,156,0,1,12,52,26,39,25,0,1,67,86,3,85,71
6/20/2011,166,1,1,12,48,29,50,22,0,3,78,85,3,79,67
6/21/2011,148,0,2,7,25,31,69,14,0,0,77,71,0,87,67
6/22/2011,157,1,0,12,47,30,53,12,0,2,82,72,3,91,70
6/23/2011,150,0,0,3,45,27,58,17,0,0,80,70,0,87,74
6/24/2011,152,0,0,17,36,27,59,12,0,1,77,72,3,87,69
6/25/2011,141,0,1,9,51,23,39,14,1,3,65,74,2,83,68
6/26/2011,146,0,0,12,48,18,45,19,3,1,67,79,0,84,60
6/27/2011,168,1,0,13,40,33,66,13,1,1,92,70,6,82,68
6/28/2011,165,2,1,13,36,27,58,25,2,1,73,90,2,91,68
6/29/2011,152,1,0,13,28,25,70,14,1,0,67,82,3,87,70
6/30/2011,170,0,2,13,37,30,70,17,1,0,93,74,3,86,60
7/1/2011,175,2,0,8,42,36,66,18,1,2,88,85,2,89,60
7/2/2011,142,0,1,14,42,14,56,12,2,1,54,86,2,93,58
7/3/2011,130,0,2,6,49,20,43,9,0,1,59,68,3,93,69
7/4/2011,161,1,0,14,63,13,60,7,1,2,77,80,4,89,70
7/5/2011,127,0,2,12,27,23,50,10,2,1,56,70,1,93,69
7/6/2011,157,1,2,17,50,26,49,11,1,0,69,85,3,89,71
7/7/2011,114,0,2,6,26,23,45,11,1,0,64,49,1,95,70
7/8/2011,160,0,2,11,41,22,74,10,0,0,79,76,5,87,71
7/9/2011,143,1,0,12,45,20,53,12,0,0,65,71,7,90,68
7/10/2011,163,3,0,14,48,31,48,14,0,5,73,89,1,90,68
7/11/2011,158,0,0,10,29,29,63,25,0,2,69,85,4,93,72
7/12/2011,121,1,1,8,31,25,44,11,0,0,64,52,5,93,74
7/13/2011,161,0,1,13,48,27,53,17,2,0,78,80,3,92,72
7/14/2011,161,1,2,9,44,27,57,17,0,4,68,85,8,83,66
7/15/2011,160,1,3,9,42,23,67,15,0,0,69,88,3,83,64
7/16/2011,140,1,1,17,32,25,49,11,3,1,68,68,4,87,60
7/17/2011,160,1,0,18,52,22,47,19,1,0,64,92,4,91,68
7/18/2011,149,0,2,6,52,27,42,17,2,1,77,70,2,95,70
7/19/2011,159,2,0,8,38,31,59,19,1,1,82,74,3,95,74
7/20/2011,125,0,2,7,43,19,41,13,0,0,69,55,1,93,72
7/21/2011,138,0,1,13,39,32,43,10,0,0,77,60,1,100,77
7/22/2011,154,0,0,7,47,29,52,18,0,1,82,67,5,106,81
7/23/2011,151,0,1,20,52,15,40,18,3,2,67,81,3,102,78
7/24/2011,157,0,0,12,50,22,48,23,1,1,71,84,2,98,78
7/25/2011,156,1,3,11,46,35,47,11,1,1,96,58,2,91,73
7/26/2011,155,4,0,14,40,27,47,20,2,1,69,84,2,95,72
7/27/2011,137,1,2,9,49,24,45,6,0,1,69,66,2,90,71
7/28/2011,114,0,1,7,25,23,46,11,1,0,49,64,1,91,68
7/29/2011,186,1,1,13,48,30,70,17,1,5,93,88,5,101,77
7/30/2011,193,1,0,17,68,34,58,13,0,2,88,95,10,96,73
7/31/2011,162,2,1,13,65,15,53,11,2,0,72,85,5,98,68
8/1/2011,158,1,1,13,40,36,46,15,3,3,94,61,3,99,71
8/2/2011,113,0,2,9,27,14,47,10,4,0,48,63,2,96,70
8/3/2011,142,1,1,9,41,26,56,6,0,2,73,67,2,85,74
8/4/2011,154,0,3,8,49,29,50,13,0,2,83,70,1,80,70
8/5/2011,180,0,0,22,56,28,57,15,1,1,93,83,4,85,65
8/6/2011,167,0,0,13,60,26,55,12,1,0,88,76,3,89,69
8/7/2011,148,0,2,13,42,30,45,15,1,0,80,66,2,93,75
8/8/2011,130,0,1,11,30,25,48,12,1,2,58,69,3,91,74
8/9/2011,143,0,0,7,53,22,43,17,1,0,69,72,2,92,70
8/10/2011,157,0,3,19,34,47,39,11,2,2,97,58,2,90,69
8/11/2011,135,0,3,10,42,23,38,18,0,1,66,66,3,86,65
8/12/2011,150,0,0,11,34,37,51,15,1,1,68,78,4,88,62
8/13/2011,160,0,0,15,62,25,38,18,2,0,89,70,1,81,63
8/14/2011,131,2,0,20,40,20,35,13,1,0,56,71,4,81,68
8/15/2011,184,0,1,16,60,49,44,13,1,0,99,82,3,83,67
8/16/2011,151,0,0,17,33,31,59,10,1,0,66,82,3,85,66
8/17/2011,140,0,2,7,40,29,48,11,2,1,78,59,3,89,65
8/18/2011,149,0,2,8,39,32,54,11,0,3,89,59,1,89,68
8/19/2011,163,0,1,11,49,37,55,10,0,0,73,87,3,86,66
8/20/2011,144,0,1,16,46,19,44,15,0,3,64,74,6,87,63
8/21/2011,133,1,1,14,36,18,55,8,0,0,51,77,5,87,70
8/22/2011,145,2,1,12,40,30,46,13,1,0,73,71,1,82,63
8/23/2011,172,2,0,7,45,37,66,11,0,4,84,83,5,81,55
8/24/2011,148,0,1,8,44,28,56,10,0,1,84,62,2,84,57
8/25/2011,155,1,0,16,30,28,60,15,3,2,68,84,3,81,69
8/26/2011,160,0,0,10,35,30,63,19,2,1,72,86,2,86,66
8/27/2011,130,1,2,13,37,28,31,18,0,0,77,50,3,78,71
8/28/2011,120,1,0,14,36,23,35,8,1,2,57,61,2,83,64
8/29/2011,149,0,0,18,42,32,45,8,2,2,64,76,9,80,59
8/30/2011,142,0,0,12,31,23,58,16,2,0,65,75,2,81,56
8/31/2011,121,0,2,12,30,26,39,8,1,3,62,58,1,83,56
9/1/2011,130,1,0,7,29,18,66,8,1,0,64,65,1,81,59
9/2/2011,151,1,0,10,42,29,57,10,2,0,79,72,0,77,65
9/3/2011,134,0,1,9,60,18,30,12,1,3,56,77,1,82,67
9/4/2011,143,1,1,14,50,29,37,10,1,0,73,66,4,87,69
9/5/2011,135,0,0,10,37,21,58,9,0,0,71,63,1,81,64
9/6/2011,115,0,0,13,30,25,40,6,0,1,62,51,2,64,62
9/7/2011,129,1,1,11,29,27,45,13,2,0,76,49,4,78,63
9/8/2011,122,0,1,10,38,28,38,5,1,1,69,51,2,75,64
9/9/2011,130,1,0,4,33,28,48,16,0,0,72,54,4,82,66
9/10/2011,180,0,2,25,58,23,56,13,1,2,76,100,4,84,65
9/11/2011,145,0,0,12,46,20,43,20,0,4,70,74,1,81,64
9/12/2011,128,0,1,13,33,23,49,7,2,0,63,62,3,83,60
9/13/2011,144,1,1,13,36,26,48,18,1,0,75,65,4,84,61
9/14/2011,152,1,0,7,40,40,52,11,0,1,85,66,1,88,63
9/15/2011,132,0,1,6,41,17,55,10,1,1,59,72,1,77,49
9/16/2011,174,1,0,15,54,35,54,13,1,1,86,86,2,65,45
9/17/2011,144,1,1,17,31,27,55,9,2,1,73,70,1,64,51
9/18/2011,148,0,0,12,45,17,56,16,0,2,61,86,1,70,53
9/19/2011,153,2,0,15,41,32,52,9,1,1,83,69,1,70,53
9/20/2011,148,1,0,7,49,26,53,10,1,1,82,64,2,73,61
9/21/2011,146,1,1,15,41,21,56,10,0,1,76,67,3,75,57
9/22/2011,155,0,1,9,42,27,58,13,3,2,81,70,4,80,65
9/23/2011,152,0,1,14,44,32,46,12,2,1,80,69,3,72,67
9/24/2011,159,0,0,9,51,18,63,17,0,1,69,89,1,75,64
9/25/2011,143,2,0,10,54,13,53,9,2,0,69,70,4,78,66
9/26/2011,174,0,2,33,50,24,56,7,2,0,85,85,4,80,68
9/27/2011,156,1,0,16,37,38,49,9,3,3,95,58,3,79,68
9/28/2011,160,3,2,9,47,35,50,12,1,1,83,73,4,80,66
9/29/2011,123,0,0,13,30,31,37,9,0,3,70,51,2,77,59
9/30/2011,172,0,0,11,49,46,52,13,0,1,96,69,7,78,54
10/1/2011,153,0,1,7,42,27,66,9,0,1,74,77,2,59,49
10/2/2011,112,0,1,6,38,11,46,10,0,0,47,64,1,51,44
10/3/2011,153,2,2,9,38,31,61,10,0,0,83,68,2,56,43
10/4/2011,141,0,0,14,41,26,52,8,0,0,77,59,5,71,45
10/5/2011,149,0,2,13,42,18,59,15,0,0,75,69,5,76,50
10/6/2011,135,0,1,11,45,18,39,15,2,4,64,70,1,72,45
10/7/2011,163,0,0,6,50,33,62,11,0,1,85,74,4,72,45
10/8/2011,179,0,1,12,57,32,62,13,1,1,95,80,4,75,46
10/9/2011,138,0,0,11,37,27,47,11,3,2,65,67,6,83,49
10/10/2011,176,2,0,14,59,31,55,13,2,0,102,74,0,85,52
10/11/2011,149,2,1,11,44,31,48,9,1,2,78,65,6,72,59
10/12/2011,129,0,0,12,29,26,54,7,1,0,68,60,1,65,62
10/13/2011,166,1,3,11,46,35,60,9,0,1,103,57,6,71,63
10/14/2011,199,1,0,14,57,40,68,18,0,1,116,76,7,70,56
10/15/2011,162,0,3,7,69,23,49,10,0,1,89,72,1,71,51
10/16/2011,138,1,0,16,40,19,49,12,0,1,72,63,3,71,49
10/17/2011,177,1,3,20,38,36,62,14,0,3,101,71,5,72,50
10/18/2011,131,0,1,10,46,25,35,13,0,1,74,51,6,74,48
10/19/2011,140,0,0,6,32,41,49,12,0,0,80,52,8,71,60
10/20/2011,118,0,1,13,35,26,31,11,0,1,68,47,3,69,51
10/21/2011,183,1,2,22,39,39,63,16,0,1,107,68,8,61,45
10/22/2011,154,0,0,18,44,22,62,7,0,1,80,72,2,60,42
10/23/2011,132,0,1,9,49,14,49,10,0,0,65,66,1,65,38
10/24/2011,162,2,1,9,32,45,63,10,0,0,86,69,7,67,42
10/25/2011,157,0,1,9,38,32,62,12,2,1,83,71,3,68,44
10/26/2011,133,0,1,9,30,29,54,9,1,0,76,54,3,63,53
10/27/2011,136,1,1,7,46,20,48,11,1,1,72,60,4,64,43
10/28/2011,138,1,1,8,33,21,62,11,0,1,71,63,4,50,38
10/29/2011,144,0,0,10,42,20,61,11,0,0,84,56,4,42,33
10/30/2011,132,0,0,6,45,24,49,7,0,1,67,62,3,54,31
10/31/2011,165,2,1,15,28,40,61,17,1,0,87,75,3,56,30
11/1/2011,146,0,2,11,40,24,55,11,2,1,80,65,1,62,37
11/2/2011,169,0,1,10,48,37,59,11,1,2,103,65,1,62,33
11/3/2011,144,0,1,11,41,25,54,12,0,0,75,61,8,65,38
11/4/2011,160,0,1,16,45,33,53,10,2,0,93,63,4,58,43
11/5/2011,164,1,0,14,45,25,65,13,0,1,93,67,4,52,31
11/6/2011,147,0,0,11,48,21,55,8,0,4,66,75,6,59,30
11/7/2011,170,1,0,12,53,30,54,20,0,0,82,82,6,69,33
11/8/2011,149,0,1,14,44,19,61,8,0,2,72,73,4,71,36
11/9/2011,163,1,1,10,41,31,60,18,1,0,94,64,5,63,35
11/10/2011,160,0,1,7,33,44,63,11,1,0,98,58,4,57,43
11/11/2011,146,1,0,8,32,23,66,13,0,3,69,73,4,50,36
11/12/2011,148,2,0,9,44,28,51,8,5,1,81,67,0,62,31
11/13/2011,146,0,2,12,42,22,47,16,5,0,79,65,2,64,32
11/14/2011,162,1,0,13,46,29,55,16,2,0,73,83,6,74,56
11/15/2011,163,1,2,11,45,28,62,13,1,0,64,92,7,68,57
11/16/2011,125,0,0,13,38,24,35,12,3,0,74,46,5,58,52
11/17/2011,133,0,0,10,33,29,52,9,0,0,74,55,4,53,36
11/18/2011,134,0,1,6,48,19,44,13,2,1,74,54,6,46,29
11/19/2011,143,0,1,10,49,21,53,8,0,1,78,60,5,55,26
11/20/2011,137,0,2,20,37,14,51,12,1,0,56,81,0,68,46
11/21/2011,143,0,2,9,30,24,58,18,1,1,61,78,4,61,49
11/22/2011,135,1,0,13,34,33,41,11,2,0,77,52,6,61,49
11/23/2011,161,0,2,10,33,31,64,21,0,0,88,68,5,64,44
11/24/2011,123,0,2,7,37,25,49,2,0,1,60,62,1,60,31
11/25/2011,141,0,1,9,36,28,50,15,2,0,75,63,3,70,36
11/26/2011,144,0,1,18,39,23,45,13,3,2,74,69,1,70,36
11/27/2011,113,0,0,11,39,19,31,13,0,0,61,50,2,71,36
11/28/2011,162,0,2,11,49,33,53,11,2,1,89,63,10,69,45
11/29/2011,138,1,1,16,34,29,44,11,0,2,72,64,2,67,48
11/30/2011,142,0,1,14,44,26,45,11,0,1,73,66,3,50,39
12/1/2011,148,0,1,10,47,35,48,6,1,0,95,50,3,53,32
12/2/2011,155,0,1,10,50,23,53,17,1,0,73,76,6,59,26
12/3/2011,135,0,0,6,45,26,41,15,0,2,76,57,2,50,29
12/4/2011,114,0,1,13,39,14,35,10,2,0,55,57,2,57,29
12/5/2011,137,1,0,16,28,31,50,10,1,0,92,43,2,58,35
12/6/2011,131,1,1,8,41,28,36,15,0,1,78,50,3,63,56
12/7/2011,126,0,2,15,31,31,37,9,1,0,81,45,0,62,37
12/8/2011,105,1,1,8,30,22,33,9,1,0,67,36,2,45,31
12/9/2011,133,0,3,10,33,30,48,6,0,3,70,60,3,52,27
12/10/2011,122,1,2,1,38,18,47,14,0,1,67,52,3,47,29
12/11/2011,135,0,1,6,56,18,40,12,0,2,70,57,8,43,23
12/12/2011,125,0,1,6,33,29,38,16,1,1,67,53,5,46,22
12/13/2011,153,0,0,12,36,34,59,9,2,1,94,55,4,51,23
12/14/2011,147,0,0,15,44,29,49,8,1,1,85,59,3,51,31
12/15/2011,168,0,1,16,49,32,51,13,4,2,91,72,5,63,44
12/16/2011,155,1,0,14,48,31,44,15,0,2,76,73,6,60,40
12/17/2011,120,1,2,15,38,24,30,9,1,0,74,44,2,43,28
12/18/2011,104,1,2,14,33,16,31,4,1,2,56,48,0,42,26
12/19/2011,154,1,0,16,39,39,43,12,2,2,76,70,8,51,23
12/20/2011,128,0,2,13,38,35,27,9,1,3,68,58,2,53,44
12/21/2011,135,2,0,15,29,32,43,14,0,0,70,62,3,62,44
12/22/2011,162,0,1,13,49,31,50,14,1,3,92,65,5,62,44
12/23/2011,143,0,0,16,44,35,31,15,0,2,87,53,3,53,36
12/24/2011,140,1,0,17,31,28,48,14,1,0,75,59,6,46,28
12/25/2011,92,0,0,7,38,20,22,5,0,0,55,37,0,48,24
12/26/2011,114,0,3,14,35,19,31,12,0,0,63,48,3,49,30
12/27/2011,102,0,0,11,24,20,33,13,1,0,62,39,1,54,31
12/28/2011,109,1,2,7,33,17,39,8,2,0,64,42,3,47,30
12/29/2011,133,0,0,12,39,20,46,15,1,0,81,49,3,41,25
12/30/2011,130,0,1,15,38,32,36,6,0,2,88,41,1,54,27
12/31/2011,112,0,0,11,44,19,34,4,0,0,64,46,2,60,40
1/1/2012,176,0,0,4,76,30,56,7,2,1,92,82,2,57,31
1/2/2012,105,0,0,10,28,18,42,7,0,0,50,53,2,47,31
1/3/2012,99,2,0,7,29,17,35,8,0,1,59,39,1,32,19
1/4/2012,121,0,0,8,43,34,25,11,0,0,77,40,4,31,13
1/5/2012,131,1,4,13,35,27,37,12,1,1,79,49,3,46,26
1/6/2012,126,1,0,10,36,21,46,11,0,1,68,55,3,63,27
1/7/2012,122,0,0,9,41,16,45,7,1,3,63,57,2,66,33
1/8/2012,109,1,1,5,38,18,35,11,0,0,59,50,0,51,31
1/9/2012,107,0,0,6,38,22,27,11,2,1,68,34,5,38,27
1/10/2012,132,0,0,9,42,21,48,9,1,2,79,53,0,53,29
1/11/2012,113,0,1,10,35,24,29,12,0,2,54,54,5,46,27
